GCIN,pre_epsilon_mean,pre_qobs_valid_days,pre_n_recession_days_predicted,pre_nse,pre_kge,pre_fold_nse_mean,pre_fold_nse_std,pre_fold_kge_mean,pre_folds_scored,post_epsilon_mean,post_qobs_valid_days,post_n_recession_days_predicted,post_nse,post_kge,post_fold_nse_mean,post_fold_nse_std,post_fold_kge_mean,post_folds_scored,delta_epsilon_mean
2598,0.10516248125320853,1393,1393,0.6973845898792482,0.8458279869531725,0.696228606898496,0.01699755454177624,0.8386979150577238,2,0.11283497147290171,3848,3848,0.6384286942622761,0.8207725015437917,0.6532775281687229,0.0805635740188255,0.7829795386865323,5,0.007672490219693184
2599,0.11438418227066127,994,994,0.8026205614094912,0.8622437130384508,0.798108883235404,0.06750681093928111,0.8509017147630992,2,0.1350083284220026,3579,3579,0.7341459239246815,0.8570801187306454,0.724244849048717,0.0562042522617777,0.8148300164105796,5,0.020624146151341338
2600,0.8208738075443882,1842,1842,0.7136866462453944,0.8016670081049622,0.5862658170309687,0.3195105244245438,0.687836532869578,3,1.1675789777003276,3861,3861,0.7265252924760328,0.8604167900377919,0.6937029177555917,0.21508242831525937,0.734669262227285,5,0.3467051701559394
2602,0.04391223995531258,1151,1151,0.6284393734853848,0.7842260786627555,0.5961931358826134,0.06438714324386957,0.6643509651602165,2,0.0501879895216648,3660,3660,0.7596519491860724,0.8294007626604608,0.7649588605177786,0.047762142219627525,0.7578212992065507,5,0.006275749566352219
2603,0.17447377569597974,1885,1885,0.7844644391043119,0.8124240302913988,0.7787633850581067,0.03769646880067253,0.7980442426619139,2,0.1922181120485401,4197,4197,0.7304555389427108,0.6600645021519358,0.7428451489400478,0.049945965036685525,0.686032358239966,5,0.01774433635256037
2605,0.556170862340432,951,951,-3.6962852325210918,-0.722651342991464,-7.0249034507994566,7.8753433325494475,-1.1367881590754367,2,0.620472451797227,3182,3182,-0.46112734865723115,0.244927986636864,-0.567577402387975,1.13382873748191,0.2336700271667921,5,0.06430158945679498
2607,0.0740222267245764,661,661,0.4781123863980018,0.691845049783219,0.37708450261626714,0.2526645468335511,0.6587025834085679,2,0.0746851461967032,3249,3249,0.5528539200573055,0.7227038727242642,0.5315081772305092,0.09943353190581648,0.6603263528688483,5,0.0006629194721268078
2609,0.07003222752617637,2577,2577,0.6793093102793784,0.6265553067921782,0.7200757434526329,0.14273787633145665,0.6729778052087158,3,0.10217907392174494,4304,4304,0.6433438633024567,0.5597797434061746,0.655925996265011,0.09410779127232975,0.5702816235888019,5,0.03214684639556857
2610,0.11162185024231354,1498,1498,0.6411798552327769,0.8010076810116143,0.5758645952613431,0.1388916270853064,0.6781383786224277,3,0.14002333435870484,3113,3113,0.7948084325519235,0.8476355157313126,0.7832214620651813,0.07109912729276109,0.8167619145569395,5,0.028401484116391304
2611,0.07314696867754165,1819,1819,0.7160547514572988,0.8106156079839132,0.6889811082818876,0.0788645390890166,0.6922918757428899,3,0.09519743769741859,3460,3460,0.7869416748298133,0.8545508656022753,0.7640059943821871,0.07739350448972063,0.7572526624420347,5,0.022050469019876937
2612,0.20262852088221164,2127,2127,0.6909227881642446,0.8424920648877025,0.7097279494678475,0.08785560572104431,0.7774523342839897,3,0.2312215498898203,3481,3481,0.7122757118568663,0.7674090589103537,0.7002266101361895,0.09645357824762517,0.6994845031588306,5,0.028593029007608656
2613,0.06688842443951341,1890,1890,0.6441171342029818,0.7438641741184282,0.6415485233274504,0.04231971967940031,0.6921736862745199,3,0.07926953980482787,3159,3159,0.611716764557646,0.5845665238586202,0.6752685524564258,0.20177807677662868,0.6410257548580769,5,0.012381115365314457
2615,0.022215071224177207,751,751,0.5860417440869374,0.5811646212417355,0.5664979832085191,0.10419706974087721,0.5473725590940233,2,0.04202620443926493,3025,3025,0.6899670600439275,0.6889795618317918,0.6897974145703673,0.05257066089134834,0.6552928201640852,5,0.01981113321508772
2616,0.04739086855102075,1958,1958,0.5616478287695277,0.47630926423430886,0.5744660587479054,0.06978480315217571,0.4903671054560312,3,0.05013547172241354,3295,3295,0.4817657761184275,0.3927173004703288,0.5091362910890176,0.11381708925651593,0.40591824534710363,5,0.002744603171392787
2617,0.1668452135231935,2813,2813,0.5730706795476292,0.515143184062202,0.5847021831043067,0.044253639625532186,0.5313032204886934,3,0.2125509378494115,2265,2265,0.448244931379296,0.30577494199746014,0.5051526898276644,0.10924824273901458,0.3679946905318249,4,0.045705724326218
2618,0.10289736807604485,1573,1573,0.2864469496473615,0.5956279228642875,0.16131966995781197,0.49315646706972016,0.4593464231683196,3,0.12159337692547299,2976,2976,0.7565322127925512,0.796870569110681,0.7454110204298134,0.09208396007045393,0.7648650685366906,5,0.01869600884942814
2619,0.11427598015193936,2098,2098,0.6292222775688558,0.8075583896436729,0.5455251191443412,0.1925293181402638,0.7043042009467494,3,0.09598302792027467,1311,1311,0.5951031325310974,0.4905024247768889,0.6027578662508122,0.04148405919269418,0.4927454456734981,2,-0.01829295223166469
2620,0.0482170431629112,1187,1187,0.5069448598578998,0.590170054570802,0.36034065028333107,0.26012451808518783,0.4405740801234244,3,0.054303062053583914,3723,3723,0.6817870018960429,0.7322026508566217,0.6426568584650385,0.13889032193865683,0.6608289455019504,5,0.006086018890672715
2621,0.07950760783778185,2363,2363,0.7243314292907435,0.6640604992833341,0.7483886667445788,0.07624956074766975,0.7044007876380235,3,0.06710991283242737,2308,2308,0.7568548264529744,0.6807155433757512,-0.12657485564745963,1.764519326494203,0.3210736846573207,4,-0.012397695005354481
2622,0.07957614083699223,2317,2317,0.7124763962463776,0.6056604077262031,0.7314104018447155,0.06158197284361414,0.6394567824847156,3,0.08185800025073822,3371,3371,0.6788293584343503,0.5387168944581704,0.6918641583569992,0.061359544993205416,0.5476831781384488,5,0.002281859413745993
2623,0.10707149117946478,1015,1015,0.675325429647339,0.747452347230422,0.6461653684456097,0.07269225237168006,0.6873981409460335,2,0.09394436199135066,3143,3143,0.7324338230878814,0.8434418995622985,0.7067872470444493,0.1564318405882393,0.7664791036219716,5,-0.013127129188114123
2624,0.13595050750717708,1361,1361,0.4213429794962603,0.6025124928941524,0.4270102452448569,0.2383144929298208,0.593743112874068,2,0.1204923607652765,2896,2896,0.4831719867710643,0.5215642288623574,0.30991527404403774,0.5293376286479319,0.35244805881876534,5,-0.015458146741900575
2625,0.11312965610499269,1444,1444,0.5599445983645768,0.4318371556480486,0.5725124281633648,0.1086490485760414,0.46439008365103973,3,0.1512639007454419,2271,2271,0.6030094906799675,0.5374203801975528,0.5896120139281562,0.07821603816573348,0.5528179622205537,5,0.03813424464044922
2626,0.0558057386692412,1776,1776,0.6185290444857686,0.7052514804690768,0.60038351744638,0.07723888481160406,0.6696401529974748,3,0.06256200775370321,1072,1072,0.7206373888444251,0.7172045491010429,0.7162674690958957,0.01343069495836499,0.6512643122352417,2,0.006756269084462016
2628,0.08139094983000658,1843,1843,0.6973941748824797,0.8080081147847002,0.6823793557639295,0.09415597342978453,0.7967212312495788,3,0.08314407307105186,3363,3363,0.5661940345974095,0.6624026919880989,0.5642609572103401,0.08351917572951825,0.6256831907715302,5,0.0017531232410452763
2629,0.1547408353445852,1120,1120,0.6807466001784198,0.6950736492918943,0.6861809952336756,0.12131995637389367,0.6392973544808855,3,0.13600235732093277,2279,2279,0.5257047638699981,0.4847801249552858,0.5493010140077652,0.11664293392114004,0.4910142913487309,5,-0.018738478023652416
2631,0.1912182426485285,1432,1432,0.7340209756621576,0.7931513092884461,0.7443096504597714,0.08718454647714081,0.751898214720253,3,0.25109405352416836,3309,3309,0.4848459836043786,0.5844873296772455,0.47779092729793254,0.18764216971880188,0.5258183727055674,5,0.05987581087563987
2632,0.30905591925030407,1375,1375,0.5083387405695057,0.6973954735027488,0.45452624010478876,0.2174088286843662,0.6241229902786646,3,0.2428192756280992,2573,2573,0.5702485493493201,0.7458525142057213,0.46582022387742816,0.2615521552913578,0.6602515019951991,5,-0.06623664362220485
2633,0.13061053127325564,880,880,0.6278221267941562,0.6948694983626412,0.6394058758810655,0.21734519351155296,0.6426099253518027,2,0.15726107895792718,2760,2760,0.6507494827424081,0.6415998282550504,0.647635422678,0.022292212114869626,0.6273169184958455,5,0.02665054768467154
2635,0.049564459445370516,2062,2062,0.7862853616869057,0.777144234436318,0.7863164854117378,0.00811231935120745,0.7763192011630283,2,0.056656192015711364,3080,3080,0.6445129637112358,0.6325312972093926,0.5308123779300796,0.42115659273752054,0.6209474418884158,5,0.007091732570340847
2636,0.5787740866403754,1845,1845,0.5787693068310584,0.7036426856959823,0.5156619137480344,0.16880046341770805,0.49253350412622954,3,0.7335559375071204,1409,1409,0.5378235531998428,0.49273742068788406,0.517517171445478,0.061617155777486436,0.5256488861010302,4,0.154781850866745
2637,0.21313693973294864,1939,1939,0.6522209818000082,0.6863667131221027,0.6506054754380939,0.03313269203748834,0.6030426561189183,3,0.18922500132068748,2497,2497,0.7961397932507611,0.8531020702733049,0.7525825365161256,0.12857707558599132,0.7821806978281998,5,-0.023911938412261163
2638,0.209386106654301,2366,2366,0.7120801023332928,0.7761458077616281,0.7146072958514657,0.06804875741200977,0.72985069460656,3,0.22897489336095683,3374,3374,0.7788193004707603,0.8304758240445989,0.7350239483367481,0.12446027837279486,0.7801523027803482,5,0.019588786706655842
2639,0.10344232328217752,1015,1015,0.17748459184247523,0.37525006490403456,0.2972576470827224,0.388447248568361,0.41949987529438604,2,0.0965926935560294,1580,1580,0.38968654405341396,0.41172297677607583,-1.2940183936981142,3.9771075460943632,0.16845241570314567,5,-0.006849629726148124
2640,0.08777662169947043,1873,1873,0.6117174181973783,0.5908099826201002,0.5065536065786196,0.21737291431906447,0.47677682142105055,3,0.09334402395236763,2663,2663,0.6529864855123675,0.5878819398955965,0.6394399337526622,0.11013310637539406,0.5565549749627838,5,0.005567402252897202
2641,0.0738116532520974,2027,2027,0.6430709445180511,0.5289223042088347,0.6210738863719648,0.11662191594133364,0.4926466536880058,3,0.07817883840647769,3096,3096,0.7431111120778178,0.6008292350291633,0.7031378914630577,0.09227095059219667,0.5806650457935818,5,0.004367185154380282
2642,0.09086669636344,1773,1773,0.048150238133101486,0.39070849719805123,-0.14299961842190534,0.6893311256302486,0.3344735817308795,3,0.10246458046183927,2367,2367,0.6630157383957329,0.7541394850108395,0.5696438702897311,0.21868100344820282,0.6313443178829228,5,0.011597884098399278
2644,0.23168699222533987,2068,2068,0.5547534945175833,0.4767843521719769,0.5112372181896337,0.22500919621238688,0.40685923045779077,3,0.2597815074689843,2564,2564,0.41406193366211064,0.39450228620572614,0.5399105382195764,0.19072805442003182,0.49848970302923334,5,0.028094515243644452
2645,0.2579961751708295,2139,2139,0.47488839904987445,0.45109879480393233,0.5118234549095254,0.20605431088091852,0.4609763560519955,3,0.29152212031404245,2130,2130,0.5961147344542108,0.5800788153255638,0.5804936050079847,0.0477481997027765,0.5752202542462772,5,0.03352594514321294
2646,0.04989637507841882,2242,2242,0.5715360215936897,0.735620646687328,0.3452295940383893,0.5092786680120656,0.5168930139400768,3,0.05261044109897448,3361,3361,0.6662601016402994,0.6095213209503054,0.637712058530628,0.1746747942744554,0.6100650407783249,5,0.0027140660205556624
2647,0.05192047588206138,1578,1578,0.6411330952776664,0.7240791924854905,0.6002238726742307,0.10082610877155807,0.6217877214716052,3,0.04835180148525893,3420,3420,0.7529969850700914,0.8224910736650539,0.7117682589050982,0.11954135448511585,0.7470268398780339,5,-0.003568674396802453
2648,0.19015739178933988,1679,1679,0.650232846212301,0.6670735073128947,0.6463843696227717,0.06675040463742488,0.652848155688543,2,0.1748986964865234,4592,4592,0.6601561465727099,0.7176151569754489,0.669806184439319,0.04823778894959565,0.6964925680956853,5,-0.015258695302816483
2649,0.04989442293327756,1230,1230,0.7582320139961245,0.8371899042235749,0.7437264823398889,0.04458280431379991,0.7919559244995709,3,0.04320680325609898,3873,3873,0.7595747402364437,0.8763818562428788,0.7427042329172322,0.0999107883324478,0.83199879491417,5,-0.006687619677178583
2650,0.05672877960173963,2282,2282,0.45847881295672677,0.5860070600309455,0.3877325527685249,0.16294326133439457,0.5505367287893334,3,0.06324040455393644,4470,4470,0.599831222278719,0.6710176236266348,0.5792681687121236,0.15475916568282921,0.6380706105010312,5,0.006511624952196808
2657,0.09763003382230656,1983,1983,0.7534086623256432,0.8236590353595673,0.743379954845001,0.039640321640227114,0.8181672821981424,3,0.08765647641035028,2804,2804,0.7801952751089414,0.8274959813831406,0.78538391865925,0.017002159696680272,0.8100636200493536,5,-0.009973557411956283
2658,0.09492687751546462,1885,1885,0.7048287299734741,0.7575962497743353,0.6837859499119237,0.02756456270135648,0.7557511982667137,3,0.09234529475473716,2564,2564,0.7058263508988051,0.7250739548175409,0.7273476818735676,0.07552038762674347,0.7313573350358145,5,-0.002581582760727466
2659,0.07589936892843371,2008,2008,0.7128856521251534,0.8476896755595266,0.7187584995579517,0.02602938042461221,0.8365549649719134,3,0.06727159564744088,2912,2912,0.7780132622278709,0.7859110673166482,0.7948897412899039,0.06720992761241634,0.7782787984382269,5,-0.008627773280992831
2661,0.08975443071945369,1381,1381,0.49122025352732956,0.6541071811405517,0.531466025094755,0.12481422876930003,0.6764858633559303,3,0.0839319592337103,1991,1991,0.644063384203769,0.7474845113448791,0.6673063423512641,0.10662844981774686,0.7562046124351856,5,-0.005822471485743386
2663,0.056589517350957574,2177,2177,0.8293884513236949,0.8585641922652851,0.7791547397173586,0.11512131420795818,0.8144268741091588,3,0.0549112083237892,2871,2871,0.8314378536502374,0.8837774309717347,0.7740142118347114,0.1223701500799924,0.7788485141836097,5,-0.0016783090271683745
2664,0.07480373635074261,2069,2069,0.6904201084270273,0.6997314028629658,0.6799565768315409,0.02913521038442163,0.7208307175929257,3,0.0662738237916434,2410,2410,0.6967238294448492,0.7069163981977516,0.6903868702997922,0.03757238836963556,0.6975171114945662,5,-0.008529912559099212
2665,0.4043688126543612,1384,1384,0.6538192763015864,0.7100863009372074,0.6265113984457144,0.0531797783492346,0.6864857137905679,3,0.3332524490183033,1942,1942,0.6874388058826632,0.6416493665303644,0.7059628556770657,0.08507916695247965,0.6539792338919032,5,-0.07111636363605789
2666,0.10922765344462537,1835,1835,0.6887468718753667,0.7408147657668043,0.6871007894706738,0.043650985994472195,0.7345058432500063,3,0.1002715029191491,2584,2584,0.6966327925412668,0.76421938276694,0.7299551380484861,0.07964339677761524,0.7767428554900263,5,-0.00895615052547627
2667,0.10537844748647364,1998,1998,0.7031088545347969,0.7438977754927121,0.7292677953809861,0.08181751790417396,0.7528116973651698,3,0.09621172924264833,2585,2585,0.6980433469478726,0.6855764233754091,0.7498082193711371,0.10629807492394648,0.7579172789775276,5,-0.009166718243825311
2668,0.11026254333315118,2013,2013,0.7322724540031155,0.759544510205772,0.7133836816639739,0.03759331450133231,0.7430180432613894,3,0.10177317803709426,2764,2764,0.7560916548930803,0.7944956012548523,0.7715713175622287,0.06065392928092292,0.7997577946709032,5,-0.008489365296056914
2669,0.12290834618872533,1860,1860,0.5956578360228566,0.7074904915178339,0.6203255978775327,0.12162376205727232,0.6976977953745823,3,0.1113240953466618,2621,2621,0.7205923086499992,0.7787832115087092,0.744009243928903,0.06719155926803368,0.7906126807651696,5,-0.011584250842063534
2670,0.2215596172142826,1854,1854,0.6079635266415453,0.5449624649550786,0.6285729613237949,0.08381290857001777,0.5776087565675375,3,0.20713877091844143,2738,2738,0.7331071663012536,0.7020912693180834,0.7254971455224142,0.05923381546122262,0.6704353426884122,5,-0.014420846295841172
2671,0.09170500049165962,462,462,0.049499785271600816,0.5172831893666396,-0.892844928510263,1.1305414727816312,0.19523233347140567,3,0.10132298351737772,844,844,0.019309389602201854,0.44052410285300425,0.08413479270126449,0.7021418452606699,0.44549970705890035,5,0.009617983025718091
2672,0.11897679163218253,2105,2105,0.8116698568173762,0.8412487322357489,0.7801005705880089,0.08660045505980482,0.7914507608400697,3,0.11091945729479824,2836,2836,0.7595780017266195,0.6958829674228952,0.7744640225326674,0.037900004820568226,0.7290542641194724,5,-0.008057334337384287
