GCIN,regime,mean_post,mean_pre,median_post,median_pre,std_post,std_pre,q25_post,q25_pre,q75_post,q75_pre,count_post,count_pre,delta_mean,relative_delta_mean
791,mid,0.05070831999182701,0.06077119708061218,0.03829050436615944,0.04530666768550873,0.038194671273231506,0.04623346030712128,0.0255728866904974,0.030482523143291473,0.06267912685871124,0.07469521462917328,670.0,1089.0,-0.010062877088785172,-0.16558629041710168
792,high,0.020076271146535873,0.017571641132235527,0.017700154334306717,0.016703322529792786,0.008004655130207539,0.005870420951396227,0.01447246689349413,0.013804873451590538,0.022922301664948463,0.019619598984718323,115.0,104.0,0.0025046300143003464,0.14253819523468145
792,low,0.05442783236503601,0.05433713272213936,0.04844168573617935,0.05006188154220581,0.028380107134580612,0.024205410853028297,0.03357555344700813,0.03561079502105713,0.06697393953800201,0.06730671226978302,117.0,111.0,9.069964289665222e-05,0.0016692018579717433
792,mid,0.030557062476873398,0.0343300998210907,0.023093771189451218,0.02684006467461586,0.023898949846625328,0.023901240900158882,0.01700565405189991,0.01970968022942543,0.03386370837688446,0.0389140285551548,797.0,926.0,-0.0037730373442173004,-0.10990464239487398
793,high,0.018200594931840897,0.017965324223041534,0.017887117341160774,0.01738673821091652,0.004525353666394949,0.004472584463655949,0.015030955895781517,0.01438645925372839,0.021006766706705093,0.02043820358812809,49.0,103.0,0.00023527070879936218,0.013095823146771508
793,low,0.017939569428563118,0.020782411098480225,0.01644837111234665,0.020566940307617188,0.004672517068684101,0.004320491570979357,0.014327550306916237,0.017357593402266502,0.02162019908428192,0.02330748736858368,34.0,132.0,-0.0028428416699171066,-0.13679075331759738
793,mid,0.01667635329067707,0.01821974106132984,0.015537505969405174,0.017451884225010872,0.006050401832908392,0.005058705806732178,0.012323243543505669,0.01471946481615305,0.020062023773789406,0.021442046388983727,362.0,825.0,-0.001543387770652771,-0.08470964353760803
794,high,0.020095529034733772,0.01904541812837124,0.018475385382771492,0.018144693225622177,0.006595911458134651,0.005722184665501118,0.015572557225823402,0.01480996236205101,0.024409325793385506,0.022264398634433746,61.0,130.0,0.0010501109063625336,0.055137193590841835
794,low,0.01721966452896595,0.021304843947291374,0.017760515213012695,0.020476756617426872,0.004613750614225864,0.006861786358058453,0.013707496225833893,0.0166097953915596,0.019959498196840286,0.025020869448781013,56.0,137.0,-0.004085179418325424,-0.19174885431840022
794,mid,0.016599560156464577,0.01907631754875183,0.015460222028195858,0.01818162575364113,0.005820598918944597,0.005709502380341291,0.012656789273023605,0.014915729872882366,0.019822223111987114,0.022445302456617355,509.0,1004.0,-0.0024767573922872543,-0.12983414571274576
795,high,0.026723293587565422,0.02192622981965542,0.023407474160194397,0.02047019451856613,0.011567137204110622,0.006768893450498581,0.017745811492204666,0.017381995916366577,0.0349225215613842,0.025435980409383774,126.0,184.0,0.004797063767910004,0.2187819706062623
795,low,0.03388103097677231,0.037337757647037506,0.03322342410683632,0.03452387452125549,0.009110803715884686,0.014953091740608215,0.0268589798361063,0.02676180750131607,0.039581816643476486,0.04570745676755905,49.0,260.0,-0.0034567266702651978,-0.09257992145491001
795,mid,0.02929125539958477,0.028687629848718643,0.0252077654004097,0.02537735179066658,0.015404418110847473,0.01348790992051363,0.018803127110004425,0.019292229786515236,0.03475174307823181,0.03444018214941025,1162.0,1292.0,0.000603625550866127,0.021041318298140564
796,high,0.023218780755996704,0.0230889730155468,0.02181882970035076,0.02192811667919159,0.008009565994143486,0.00645499536767602,0.016789814457297325,0.018791286274790764,0.02729635313153267,0.02687552198767662,154.0,129.0,0.0001298077404499054,0.005622066445419649
796,low,0.022459113970398903,0.02759607508778572,0.021316982805728912,0.027327781543135643,0.0031677810475230217,0.007840611971914768,0.020006349310278893,0.022151809185743332,0.025017760694026947,0.031766973435878754,8.0,272.0,-0.005136961117386818,-0.18614825119317366
796,mid,0.022414829581975937,0.025308772921562195,0.021014200523495674,0.024383733049035072,0.008208129554986954,0.007820161990821362,0.016541553661227226,0.01953234151005745,0.026933662593364716,0.029730606824159622,946.0,1287.0,-0.002893943339586258,-0.11434546228516353
797,high,,0.027354298159480095,,0.02725362405180931,,0.006111879833042622,,0.022285498678684235,,0.032041504979133606,,99.0,,
797,low,,0.027370130643248558,,0.026780717074871063,,0.006335428915917873,,0.02384273335337639,,0.030091561377048492,,103.0,,
797,mid,,0.030227771028876305,,0.029347356408834457,,0.00868042279034853,,0.024444492533802986,,0.035013582557439804,,781.0,,
798,high,0.03177214041352272,0.027962710708379745,0.027851169928908348,0.024598419666290283,0.01547399815171957,0.016046475619077682,0.022053318098187447,0.02007870376110077,0.03498266264796257,0.029732240363955498,53.0,33.0,0.003809429705142975,0.13623248993529735
798,low,0.06452632695436478,0.061938606202602386,0.05615781992673874,0.05897049605846405,0.032611116766929626,0.020074842497706413,0.04280562326312065,0.04826446995139122,0.07567654550075531,0.07498876005411148,51.0,37.0,0.00258772075176239,0.041778801791210886
798,mid,0.043293677270412445,0.06258519738912582,0.030213912948966026,0.04922031983733177,0.03920042887330055,0.04271479696035385,0.022633235901594162,0.032083675265312195,0.043892793357372284,0.0829138532280922,467.0,198.0,-0.01929152011871338,-0.3082441363693019
800,high,0.02557893842458725,0.02823285572230816,0.023738762363791466,0.027292869985103607,0.010593689978122711,0.007765675894916058,0.01657799631357193,0.02228217013180256,0.035264067351818085,0.033335283398628235,51.0,105.0,-0.002653917297720909,-0.09400102220704225
800,low,0.03003864549100399,0.03252067044377327,0.028534991666674614,0.03154412657022476,0.00796893797814846,0.008427432738244534,0.024781638756394386,0.027149708941578865,0.03560066595673561,0.03759898245334625,24.0,134.0,-0.0024820249527692795,-0.07632145705792215
800,mid,0.024798545986413956,0.030929826200008392,0.022069651633501053,0.02849145419895649,0.010436534881591797,0.011658097617328167,0.017001856118440628,0.022336937487125397,0.029936762526631355,0.03703539818525314,529.0,715.0,-0.006131280213594437,-0.19823196463977458
801,high,0.02357686497271061,0.025142710655927658,0.023276038467884064,0.023760013282299042,0.007010414265096188,0.007336077746003866,0.017811734229326248,0.019741183146834373,0.028252219781279564,0.02935885079205036,68.0,190.0,-0.0015658456832170486,-0.062278316154741414
801,low,0.021355347707867622,0.030537934973835945,0.020751245319843292,0.027260590344667435,0.004992686212062836,0.016544129699468613,0.018429217860102654,0.01733357273042202,0.023608190938830376,0.03916715085506439,26.0,232.0,-0.009182587265968323,-0.3006944403357892
801,mid,0.02134605310857296,0.030667705461382866,0.017824774608016014,0.02772160992026329,0.00996819045394659,0.012812810949981213,0.014366945251822472,0.02122633345425129,0.025587577372789383,0.03712523356080055,583.0,1474.0,-0.009321652352809906,-0.3039566284001208
802,high,0.04364847019314766,0.043546162545681,0.03493031859397888,0.041664980351924896,0.03310203552246094,0.022529317066073418,0.02459731698036194,0.025441810488700867,0.051950015127658844,0.053957972675561905,91.0,39.0,0.00010230764746665955,0.0023494067326675755
802,low,0.05304104462265968,0.05377667769789696,0.046289704740047455,0.04723278433084488,0.026164446026086807,0.030175093561410904,0.0371798574924469,0.033913567662239075,0.06015493720769882,0.06799741834402084,56.0,76.0,-0.0007356330752372742,-0.013679407258474848
802,mid,0.04945359006524086,0.05306459590792656,0.039834197610616684,0.04474980756640434,0.03294249251484871,0.0347587913274765,0.02885684370994568,0.029494689777493477,0.05760972574353218,0.06376884877681732,701.0,323.0,-0.0036110058426856995,-0.06804924791948341
803,high,0.030416782945394516,0.041175320744514465,0.027055002748966217,0.03629413992166519,0.014597068540751934,0.01908523216843605,0.021482616662979126,0.027772078290581703,0.034513209015131,0.05029146000742912,72.0,113.0,-0.01075853779911995,-0.26128607147652255
803,low,0.04747559875249863,0.03905167430639267,0.04010181874036789,0.03333718702197075,0.022386491298675537,0.019128108397126198,0.029706135392189026,0.026481561362743378,0.06583055853843689,0.04553655907511711,8.0,173.0,0.008423924446105957,0.21571224782869244
803,mid,0.03665221855044365,0.04569416865706444,0.029179435223340988,0.0383540540933609,0.022746609523892403,0.02543572336435318,0.02144133858382702,0.027431530877947807,0.043426044285297394,0.056289900094270706,668.0,776.0,-0.009041950106620789,-0.19787973766370032
804,high,0.02047719992697239,0.022044377401471138,0.01856435462832451,0.020561443641781807,0.009071151725947857,0.005001533776521683,0.013714452274143696,0.018738843500614166,0.026923537254333496,0.025455497205257416,70.0,29.0,-0.0015671774744987488,-0.07109193632269073
804,low,0.026096072047948837,,0.02499973401427269,,0.00789694208651781,,0.020858578383922577,,0.02855815924704075,,97.0,,,
804,mid,0.019214555621147156,0.024542661383748055,0.01745697297155857,0.023002786561846733,0.007753035053610802,0.006728440057486296,0.013591771945357323,0.01990332081913948,0.023178331553936005,0.027133073657751083,731.0,43.0,-0.005328105762600899,-0.2170956800198175
805,high,0.01950109377503395,0.020187532529234886,0.018078681081533432,0.019012395292520523,0.006808342877775431,0.0064766621217131615,0.014716400764882565,0.016008974984288216,0.023690475150942802,0.022337114438414574,188.0,141.0,-0.0006864387542009354,-0.03400310331175237
805,low,0.02119426429271698,0.03257446363568306,0.02134617231786251,0.02943657711148262,0.004074228927493095,0.014731887727975845,0.01844516396522522,0.022105395793914795,0.023844044655561447,0.04256923496723175,67.0,264.0,-0.01138019934296608,-0.3493595311420527
805,mid,0.02246754989027977,0.03203084319829941,0.020153967663645744,0.028315993025898933,0.010006396099925041,0.01509335171431303,0.01639653742313385,0.02112034149467945,0.025424635037779808,0.03912055864930153,1265.0,1361.0,-0.009563293308019638,-0.2985651438775541
806,high,0.025965681299567223,0.02890861965715885,0.025006432086229324,0.028125736862421036,0.008942462503910065,0.007966608740389347,0.019116856157779694,0.02223358303308487,0.03217866271734238,0.03413722664117813,208.0,96.0,-0.002942938357591629,-0.10180141398978376
806,low,0.02300773188471794,0.03194256126880646,0.021797236055135727,0.030310921370983124,0.006330079399049282,0.008239458315074444,0.01878545805811882,0.025876697152853012,0.027849838137626648,0.03700515627861023,60.0,265.0,-0.008934829384088516,-0.27971549647816857
806,mid,0.021482760086655617,0.027629541233181953,0.019591771066188812,0.025588467717170715,0.008501740172505379,0.009426925331354141,0.014803550206124783,0.020527217537164688,0.026407748460769653,0.0326324924826622,1232.0,1138.0,-0.006146781146526337,-0.22247134306900118
809,high,0.03793520852923393,0.046511683613061905,0.03315791115164757,0.04161685332655907,0.018720166757702827,0.019273947924375534,0.026051755994558334,0.03329065069556236,0.044378697872161865,0.05526789650321007,79.0,78.0,-0.008576475083827972,-0.1843939934571501
809,low,0.027610445395112038,0.03869950771331787,0.027610445395112038,0.03342745453119278,0.003068596124649048,0.01755000278353691,0.026525532826781273,0.027036167681217194,0.028695357963442802,0.04515726864337921,2.0,155.0,-0.011089062318205833,-0.28654272298119426
809,mid,0.03385396674275398,0.04542047530412674,0.031073570251464844,0.0413520485162735,0.01327299140393734,0.01875177025794983,0.024818073958158493,0.03303712606430054,0.03955988958477974,0.05168350040912628,949.0,270.0,-0.011566508561372757,-0.2546540625989853
812,high,0.02732270210981369,0.030260642990469933,0.02463875152170658,0.02660115621984005,0.010366180911660194,0.012963343411684036,0.01917492039501667,0.022161809727549553,0.03587396815419197,0.03532465547323227,48.0,244.0,-0.0029379408806562424,-0.09708785373732792
812,low,,0.024069560691714287,,0.023906145244836807,,0.005520785227417946,,0.02044619433581829,,0.027394454926252365,,293.0,,
812,mid,0.02181503176689148,0.034301795065402985,0.020738737657666206,0.03129563480615616,0.006408346351236105,0.013501693494617939,0.017363250255584717,0.024608202278614044,0.02520938776433468,0.04090248793363571,1003.0,1314.0,-0.012486763298511505,-0.3640265261541877
813,high,2.6465396881103516,1.9624137878417969,2.4329566955566406,1.602748155593872,1.1455413103103638,1.7057288885116577,1.6837495565414429,0.5302897095680237,3.684140682220459,2.861696243286133,11.0,62.0,0.6841259002685547,0.34861449940225686
813,low,3.2623355388641357,7.2913384437561035,2.9732723236083984,6.944526195526123,2.10353684425354,3.9997365474700928,1.5254685878753662,4.518364906311035,5.241656303405762,9.590716361999512,25.0,54.0,-4.029002904891968,-0.5525738430565079
813,mid,3.6245155334472656,4.069927215576172,3.42976713180542,3.3066515922546387,2.162886381149292,3.245190382003784,1.7657990455627441,1.5853230953216553,5.120573043823242,5.541408538818359,159.0,413.0,-0.44541168212890625,-0.10943971686379413
814,high,0.01349738147109747,0.011687899008393288,0.011976695619523525,0.010973451659083366,0.007954495027661324,0.004450900945812464,0.009077802300453186,0.00851997546851635,0.015826761722564697,0.013697823509573936,378.0,131.0,0.0018094824627041817,0.15481674348869376
814,low,0.07394097000360489,0.06770727783441544,0.06387320160865784,0.06518573313951492,0.03827819973230362,0.028075825423002243,0.04509798064827919,0.04826338589191437,0.09460517019033432,0.0781598687171936,396.0,114.0,0.006233692169189453,0.09206827343486675
814,mid,0.0315529927611351,0.02985656075179577,0.024054747074842453,0.021261148154735565,0.024514758959412575,0.023991677910089493,0.016973484307527542,0.015085147693753242,0.03617876395583153,0.03552479296922684,2939.0,1114.0,0.0016964320093393326,0.05681940473459583
815,high,0.026854492723941803,0.02557903155684471,0.025568123906850815,0.02481554076075554,0.01069787796586752,0.010303215123713017,0.019062688574194908,0.019636601209640503,0.03246232122182846,0.02990184724330902,376.0,151.0,0.0012754611670970917,0.049863544061963916
815,low,0.06222262233495712,0.07933798432350159,0.05421477183699608,0.07756055891513824,0.03467386215925217,0.025481289252638817,0.03898131847381592,0.060973551124334335,0.07834668457508087,0.09331656247377396,383.0,147.0,-0.017115361988544464,-0.21572720979091642
815,mid,0.040318563580513,0.04742523282766342,0.0357273705303669,0.04011714458465576,0.02128092385828495,0.028305482119321823,0.027841627597808838,0.031891707330942154,0.04658859223127365,0.05258186161518097,3215.0,995.0,-0.007106669247150421,-0.14984996010404525
816,high,0.01976199448108673,0.020206723362207413,0.016826270148158073,0.018480166792869568,0.01085431594401598,0.01046926062554121,0.012651413679122925,0.012517241761088371,0.023673471063375473,0.024069776758551598,343.0,116.0,-0.00044472888112068176,-0.022008955789064602
816,low,0.33127763867378235,0.3258814215660095,0.290291965007782,0.3370664417743683,0.18718695640563965,0.14893554151058197,0.2018902599811554,0.2018190622329712,0.40801751613616943,0.4270015358924866,394.0,63.0,0.005396217107772827,0.016558836284196663
816,mid,0.0632648915052414,0.06091293692588806,0.031510129570961,0.02919161505997181,0.0897493064403534,0.0835338905453682,0.021538784727454185,0.02085004188120365,0.06375496834516525,0.056599654257297516,2960.0,694.0,0.0023519545793533325,0.03861174157822867
817,high,0.025000739842653275,0.019819896668195724,0.022256914526224136,0.01824415847659111,0.012763583101332188,0.007855630479753017,0.01673911139369011,0.013639961369335651,0.029004253447055817,0.024313781410455704,363.0,107.0,0.00518084317445755,0.2613960739145055
817,low,0.48784172534942627,0.360871285200119,0.40199998021125793,0.3065645694732666,0.3051886558532715,0.19997325539588928,0.24695301055908203,0.2292218804359436,0.6894110441207886,0.44792547821998596,355.0,107.0,0.12697044014930725,0.35184412103860396
817,mid,0.06881482899188995,0.08680563420057297,0.03672626242041588,0.03764622285962105,0.08825717866420746,0.1388060450553894,0.02580448053777218,0.026431618258357048,0.06598171591758728,0.07348016649484634,2837.0,849.0,-0.017990805208683014,-0.20725388823395366
818,high,0.03653181344270706,0.038605134934186935,0.03226412832736969,0.03371091187000275,0.02585170604288578,0.03633253276348114,0.02142554335296154,0.019553720951080322,0.044857367873191833,0.04459487646818161,235.0,75.0,-0.0020733214914798737,-0.053705847551482985
818,low,0.7308899760246277,0.7901649475097656,0.5574655532836914,0.7912200689315796,0.6032909750938416,0.4244871139526367,0.3191416263580322,0.4675089120864868,0.9314262866973877,1.0232553482055664,286.0,26.0,-0.05927497148513794,-0.07501594657159272
818,mid,0.07760968804359436,0.09059160202741623,0.049906469881534576,0.051126766949892044,0.09075508266687393,0.1277802735567093,0.03606515750288963,0.035905271768569946,0.07772497087717056,0.0862811952829361,2048.0,407.0,-0.012981913983821869,-0.14330151684361517
820,high,0.015093974769115448,0.014904684387147427,0.012975160032510757,0.013468174263834953,0.007975254207849503,0.007726689334958792,0.009968718513846397,0.009618422016501427,0.0178304985165596,0.017734404653310776,406.0,199.0,0.0001892903819680214,0.012700059729627676
820,low,0.08397044241428375,0.091720812022686,0.07685951888561249,0.0899847149848938,0.03378426283597946,0.025941628962755203,0.05863353610038757,0.06887588649988174,0.10644355416297913,0.10864655673503876,516.0,86.0,-0.007750369608402252,-0.08449957471468192
820,mid,0.037190988659858704,0.03735556825995445,0.029831239953637123,0.02897496521472931,0.025380995124578476,0.026888063177466393,0.021123718470335007,0.02008282020688057,0.044389862567186356,0.04439476877450943,3574.0,1236.0,-0.0001645796000957489,-0.004405758171056386
822,high,0.02294226549565792,0.019564121961593628,0.019868075847625732,0.017069607973098755,0.014051040634512901,0.011268300004303455,0.01325251255184412,0.01100507378578186,0.028686733916401863,0.02641993761062622,357.0,148.0,0.003378143534064293,0.1726703370943983
822,low,0.09549769014120102,0.09803460538387299,0.0895308256149292,0.08917725831270218,0.04166588559746742,0.03784370794892311,0.06620975583791733,0.072792187333107,0.11751221865415573,0.12120623141527176,408.0,99.0,-0.0025369152426719666,-0.025877752378746226
822,mid,0.05541375279426575,0.05502981320023537,0.047542594373226166,0.043076708912849426,0.03312041610479355,0.03596768528223038,0.03422653675079346,0.03271569684147835,0.06484241783618927,0.0639430433511734,2894.0,1130.0,0.00038393959403038025,0.0069769379851127335
827,high,0.02147740125656128,0.02058263309299946,0.0181862935423851,0.01566503942012787,0.012296592816710472,0.019443539902567863,0.011645041406154633,0.011855445802211761,0.027885042130947113,0.025889430195093155,326.0,125.0,0.000894768163561821,0.04347199697526302
827,low,0.08638735860586166,0.08042185753583908,0.07362276315689087,0.07749095559120178,0.04105830565094948,0.03398202732205391,0.058447159826755524,0.056904301047325134,0.10374385118484497,0.09554378688335419,341.0,111.0,0.005965501070022583,0.07417760858562768
827,mid,0.04861319065093994,0.05005183815956116,0.04042219743132591,0.040686968713998795,0.028975194320082664,0.03273748978972435,0.03161340951919556,0.03015897423028946,0.05718342587351799,0.058674611151218414,2586.0,1007.0,-0.0014386475086212158,-0.028743150332160138
828,high,0.04774417728185654,0.038607265800237656,0.04354957118630409,0.03890545293688774,0.02227182313799858,0.014868224039673805,0.03436921164393425,0.027124416083097458,0.056101638823747635,0.046483032405376434,331.0,111.0,0.009136911481618881,0.23666300351066655
828,low,0.08299784362316132,0.09697538614273071,0.071077860891819,0.0843595564365387,0.04879864677786827,0.056195810437202454,0.0516713485121727,0.06054851412773132,0.09356335550546646,0.11476197093725204,307.0,130.0,-0.013977542519569397,-0.14413495089358977
828,mid,0.052732232958078384,0.05396169051527977,0.04230324178934097,0.04472669959068298,0.03828108683228493,0.03507513552904129,0.030447497963905334,0.03443620353937149,0.06094076484441757,0.05928577482700348,2427.0,1056.0,-0.0012294575572013855,-0.02278389623196206
829,high,0.030755938962101936,0.0353081114590168,0.025835534557700157,0.02894340083003044,0.01974182203412056,0.023989614099264145,0.015083685517311096,0.018528420478105545,0.043614648282527924,0.04384450614452362,342.0,160.0,-0.004552172496914864,-0.12892710226653467
829,low,0.1812196522951126,0.18836577236652374,0.14979444444179535,0.18089932203292847,0.11253145337104797,0.06576289981603622,0.10271473973989487,0.13960137963294983,0.21604149043560028,0.22798749804496765,390.0,115.0,-0.007146120071411133,-0.03793746592935234
829,mid,0.08142713457345963,0.08733953535556793,0.06256069988012314,0.07181362807750702,0.0588437058031559,0.053135525435209274,0.04582720994949341,0.051656030118465424,0.09699982404708862,0.10541477799415588,2879.0,1131.0,-0.005912400782108307,-0.06769443824080738
831,high,0.00930577702820301,0.007970034144818783,0.008881915360689163,0.007598647847771645,0.0031092495191842318,0.0022314165253192186,0.007360898423939943,0.006501426920294762,0.010527596808969975,0.009206529706716537,370.0,128.0,0.0013357428833842278,0.16759562871541486
831,low,0.03752728924155235,0.04462668299674988,0.030354445800185204,0.04329410940408707,0.021081067621707916,0.018397338688373566,0.02241331711411476,0.030919697135686874,0.048084817826747894,0.05679088830947876,343.0,155.0,-0.007099393755197525,-0.15908405640891052
831,mid,0.015553802251815796,0.016558099538087845,0.013441836461424828,0.011851487681269646,0.008296740241348743,0.012430166825652122,0.010102314874529839,0.009187130257487297,0.018313772976398468,0.018515661358833313,3098.0,851.0,-0.001004297286272049,-0.06065293205672
832,high,0.010225863195955753,0.01008449587970972,0.00987803190946579,0.009432393126189709,0.0030927727930247784,0.0037185875698924065,0.00798601284623146,0.00739563163369894,0.011988610029220581,0.011881249025464058,246.0,75.0,0.00014136731624603271,0.014018282909953644
832,low,0.013042747043073177,0.01435107085853815,0.01244729571044445,0.01259632594883442,0.004550070967525244,0.006730746477842331,0.009378182701766491,0.009908199310302734,0.01624387875199318,0.016765037551522255,126.0,190.0,-0.0013083238154649734,-0.09116558815446081
832,mid,0.012974813580513,0.013046118430793285,0.012302192859351635,0.011989016085863113,0.004538870416581631,0.0057861111126840115,0.009954458102583885,0.009546894580125809,0.015198718756437302,0.01484514307230711,2026.0,496.0,-7.130485028028488e-05,-0.005465598879738906
833,high,0.0338265560567379,0.03324069082736969,0.03092043660581112,0.03058573417365551,0.015410804189741611,0.022220205515623093,0.022513460367918015,0.01962950825691223,0.04172886908054352,0.03998682275414467,340.0,136.0,0.0005858652293682098,0.017624941443329472
833,low,0.1024315282702446,0.11290021240711212,0.08884809166193008,0.093907430768013,0.061186373233795166,0.06902243196964264,0.059504278004169464,0.06509348005056381,0.1249542385339737,0.15531030297279358,384.0,93.0,-0.010468684136867523,-0.09272510576966861
833,mid,0.05605089291930199,0.06705636531114578,0.04111573100090027,0.04534108564257622,0.04743143171072006,0.06032995507121086,0.03023574873805046,0.03440898656845093,0.06133437156677246,0.0713428482413292,2836.0,886.0,-0.011005472391843796,-0.16412270991393146
834,high,0.011489761993288994,0.01570270024240017,0.009588934481143951,0.011784154921770096,0.007218936923891306,0.01133048441261053,0.007975134998559952,0.009365979582071304,0.01266550738364458,0.017751257866621017,60.0,102.0,-0.0042129382491111755,-0.2682938720141565
834,low,0.05051456764340401,0.05448417738080025,0.046542711555957794,0.04413792863488197,0.023790739476680756,0.031692810356616974,0.03442656248807907,0.03181426599621773,0.061080701649188995,0.06397534906864166,84.0,87.0,-0.00396960973739624,-0.07285802829786499
834,mid,0.03024568222463131,0.03486465662717819,0.02319764532148838,0.029069475829601288,0.01992049440741539,0.023041313514113426,0.017367014661431313,0.020306259393692017,0.03657858073711395,0.04209279268980026,426.0,860.0,-0.004618974402546883,-0.13248300282832082
836,high,0.023468898609280586,0.019434254616498947,0.018061915412545204,0.017963293939828873,0.021986665204167366,0.006349432282149792,0.011773131787776947,0.014106331393122673,0.026120098307728767,0.025277351960539818,159.0,28.0,0.004034643992781639,0.20760477169813238
836,low,1.1931208372116089,1.6809980869293213,0.8215296268463135,1.3394973278045654,1.1120171546936035,1.3225584030151367,0.4670204520225525,0.761070966720581,1.5013149976730347,2.222264528274536,160.0,27.0,-0.4878772497177124,-0.29023069895868686
836,mid,0.12211230397224426,0.2016710788011551,0.03401370346546173,0.033675871789455414,0.22982673346996307,0.6303765177726746,0.020945731550455093,0.02487732097506523,0.08364862203598022,0.06749289482831955,1182.0,305.0,-0.07955877482891083,-0.39449769050600797
839,high,0.0288415364921093,0.025908084586262703,0.027780871838331223,0.02472788095474243,0.013534801080822945,0.011005034670233727,0.01909560337662697,0.01760198175907135,0.036338482052087784,0.032871779054403305,322.0,147.0,0.0029334519058465958,0.1132253484845424
839,low,0.09045790135860443,0.08872531354427338,0.08216280490159988,0.07970364391803741,0.047107793390750885,0.03750302270054817,0.055074550211429596,0.06000925600528717,0.11400605738162994,0.11027703434228897,323.0,150.0,0.0017325878143310547,0.01952754794680443
839,mid,0.04410766065120697,0.03895995765924454,0.034400757402181625,0.029204290360212326,0.03395184129476547,0.035364311188459396,0.02577853575348854,0.02153998613357544,0.04843111336231232,0.041683901101350784,2819.0,918.0,0.005147702991962433,0.13212804379783433
840,high,0.014437605626881123,0.012548128142952919,0.01206523459404707,0.011714027263224125,0.010269741527736187,0.0052053723484277725,0.009287453256547451,0.008532814681529999,0.015471256338059902,0.01521157007664442,40.0,103.0,0.0018894774839282036,0.15057843388293274
840,low,0.03256169334053993,0.05126529559493065,0.028941847383975983,0.05033725127577782,0.01721995696425438,0.017790334299206734,0.021001890301704407,0.040237460285425186,0.03990679234266281,0.061615124344825745,50.0,93.0,-0.018703602254390717,-0.36483945010628627
840,mid,0.01801600493490696,0.01898234523832798,0.014778384938836098,0.015906695276498795,0.012158547528088093,0.011799522675573826,0.011326353996992111,0.012890705838799477,0.020093845203518867,0.020622283220291138,380.0,748.0,-0.0009663403034210205,-0.0509073189476001
841,high,0.03572370111942291,0.032948095351457596,0.03157293051481247,0.03245186060667038,0.019487088546156883,0.01609213277697563,0.022761007770895958,0.02057701349258423,0.04340970888733864,0.040723998099565506,349.0,134.0,0.0027756057679653168,0.08424176688691434
841,low,0.3014771640300751,0.2639317810535431,0.27572521567344666,0.2626879811286926,0.1635674685239792,0.06997791677713394,0.17998403310775757,0.22899672389030457,0.3977331817150116,0.29775309562683105,403.0,79.0,0.03754538297653198,0.14225411894945406
841,mid,0.09244409948587418,0.0791264995932579,0.0570012703537941,0.05510663241147995,0.0960431694984436,0.0699448361992836,0.040259651839733124,0.04166319966316223,0.10154052078723907,0.08523993194103241,2876.0,967.0,0.013317599892616272,0.16830770931450403
842,high,0.03175250068306923,0.02484377846121788,0.02994038723409176,0.022985421121120453,0.015521688386797905,0.010964976623654366,0.020386653020977974,0.015843287110328674,0.04176917299628258,0.0333680622279644,241.0,83.0,0.006908722221851349,0.27808661362184245
842,low,0.05365167185664177,0.05597829818725586,0.04461801052093506,0.04578017070889473,0.030946558341383934,0.03491245210170746,0.03287263959646225,0.03338095173239708,0.06551685929298401,0.06522003561258316,268.0,57.0,-0.00232662633061409,-0.04156300577111461
842,mid,0.037570156157016754,0.03475349768996239,0.032174572348594666,0.029777085408568382,0.022860892117023468,0.021448533982038498,0.024945508688688278,0.022921599447727203,0.04240967705845833,0.03766029328107834,1927.0,639.0,0.002816658467054367,0.08104676231963504
843,high,0.030255518853664398,0.017579296603798866,0.027657590806484222,0.016345690935850143,0.013575907796621323,0.007825487293303013,0.02060547098517418,0.012178448960185051,0.036532822996377945,0.02245502732694149,229.0,114.0,0.012676222249865532,0.7210881376861356
843,low,0.09331303089857101,0.07907728850841522,0.0842442661523819,0.07268987596035004,0.05742492899298668,0.03448333218693733,0.048776715993881226,0.049746252596378326,0.12348038703203201,0.09985411167144775,227.0,111.0,0.014235742390155792,0.1800231477163112
843,mid,0.04624761641025543,0.041793085634708405,0.03511469066143036,0.028819892555475235,0.03949273005127907,0.03532639145851135,0.02483752928674221,0.021576210856437683,0.05147843807935715,0.046807631850242615,1784.0,912.0,0.004454530775547028,0.10658535276580823
845,high,0.014519781805574894,0.016771165654063225,0.014583125710487366,0.015068240463733673,0.004899848252534866,0.006612814962863922,0.010987898334860802,0.012335822917521,0.016791054978966713,0.0210268534719944,54.0,94.0,-0.002251383848488331,-0.13424134582695973
845,low,0.057630766183137894,0.04911399632692337,0.05103982985019684,0.043774738907814026,0.027367250993847847,0.018795175477862358,0.039365820586681366,0.03506043553352356,0.06521658599376678,0.060459863394498825,88.0,59.0,0.008516769856214523,0.17340820322425668
845,mid,0.022123022004961967,0.023083269596099854,0.018149640411138535,0.019098743796348572,0.012297716923058033,0.015555089339613914,0.014519069343805313,0.014232235960662365,0.02607116289436817,0.02606922574341297,550.0,621.0,-0.000960247591137886,-0.04159928848641656
848,high,0.032964836806058884,0.03128776326775551,0.032416898757219315,0.03246410936117172,0.013779936358332634,0.01213337853550911,0.022942356765270233,0.022032691165804863,0.04105662927031517,0.03836286440491676,275.0,61.0,0.0016770735383033752,0.053601579759833165
